product_id,product_name,category,subcategory,brand,price,cost,weight,dimensions,color,material,stock_quantity,reorder_level,supplier_id,launch_date,rating,is_discontinued
PROD_000420,Synergized mobile info-mediaries,Automotive,Automotive_Sub_1,"Burton, Robinson and Edwards",132.15,89.63,3.55,28x40x41,Magenta,Plastic,192,60,SUPP_070,2025-03-29,1.6,False
PROD_000421,Stand-alone global data-warehouse,Electronics,Electronics_Sub_4,Brown Group,284.5,215.14,5.98,26x20x9,DarkOrange,Fabric,254,91,SUPP_051,2023-05-26,3.9,False
PROD_000422,Distributed tangible pricing structure,Toys,Toys_Sub_2,Andrews Inc,407.51,281.63,0.27,16x12x32,HoneyDew,Fabric,752,13,SUPP_071,2023-03-24,3.8,False
PROD_000423,Reduced content-based utilization,Sports,Sports_Sub_5,Aguilar Ltd,20.36,13.43,43.26,43x19x17,DarkRed,Wood,558,39,SUPP_097,2023-09-10,3.0,False
PROD_000424,Digitized 24/7 help-desk,Clothing,Clothing_Sub_1,Underwood LLC,414.17,312.41,22.49,25x10x35,GreenYellow,Wood,346,42,SUPP_049,2023-01-10,3.3,False
PROD_000425,Enterprise-wide zero tolerance capacity,Toys,Toys_Sub_1,Anderson LLC,35.74,25.53,8.23,10x24x8,MediumVioletRed,Plastic,154,79,SUPP_032,2023-08-14,1.8,False
PROD_000426,Team-oriented asymmetric protocol,Toys,Toys_Sub_5,Miller-Burns,952.0,735.39,29.19,35x41x42,Chocolate,Plastic,954,38,SUPP_044,2023-12-12,4.2,False
PROD_000427,Robust tertiary support,Automotive,Automotive_Sub_1,Hood-Velazquez,497.85,389.08,24.7,36x49x6,Salmon,Metal,33,54,SUPP_053,2023-12-21,3.0,False
PROD_000428,Inverse scalable process improvement,Sports,Sports_Sub_1,Mahoney Inc,138.27,89.37,45.51,49x29x5,LightSlateGray,Wood,95,60,SUPP_033,2023-12-19,3.2,False
PROD_000429,Devolved neutral array,Toys,Toys_Sub_2,Mason-Vazquez,246.68,180.93,19.32,21x12x40,Gainsboro,Glass,782,61,SUPP_059,2024-08-27,2.9,False
PROD_000430,Fully-configurable exuding access,Electronics,Electronics_Sub_1,Smith LLC,393.9,302.68,11.3,25x46x50,DarkOrchid,Fabric,818,68,SUPP_087,2022-10-24,3.5,False
PROD_000431,Automated next generation groupware,Clothing,Clothing_Sub_4,Martinez-Kelley,762.7,568.26,2.33,19x16x21,Red,Fabric,810,63,SUPP_096,2024-02-25,4.3,False
PROD_000432,Open-architected client-driven ability,Toys,Toys_Sub_4,Murphy-Brooks,897.18,643.57,13.27,26x12x5,Peru,Wood,555,45,SUPP_069,2023-04-15,4.4,True
PROD_000433,Organic zero administration throughput,Automotive,Automotive_Sub_2,Williams PLC,845.26,584.08,27.12,27x29x6,LavenderBlush,Wood,865,47,SUPP_021,2025-01-31,2.9,False
PROD_000434,Synergized value-added hardware,Toys,Toys_Sub_5,Perry Ltd,720.94,515.64,15.01,35x31x12,Plum,Plastic,110,16,SUPP_062,2022-09-14,4.8,False
PROD_000435,Multi-lateral bottom-line website,Beauty,Beauty_Sub_3,Hopkins-Owens,882.3,609.83,18.17,48x27x31,DarkGray,Wood,472,29,SUPP_066,2024-04-19,3.3,False
PROD_000436,Cross-group zero tolerance solution,Books,Books_Sub_4,Cox Ltd,686.29,481.43,10.58,37x26x22,WhiteSmoke,Leather,25,36,SUPP_075,2025-07-25,1.0,False
PROD_000437,Optional modular function,Beauty,Beauty_Sub_5,White-Anderson,859.69,679.82,37.11,5x32x29,LimeGreen,Leather,604,86,SUPP_024,2022-12-01,4.7,False
PROD_000438,Organic zero administration focus group,Beauty,Beauty_Sub_1,Rodriguez-Murphy,226.3,155.65,6.7,31x40x35,LightPink,Plastic,639,66,SUPP_057,2024-04-08,4.6,False
PROD_000439,Persevering secondary framework,Toys,Toys_Sub_4,Price-Williamson,50.47,32.14,32.75,41x41x31,Aqua,Metal,385,38,SUPP_064,2024-07-07,2.9,False
PROD_000440,Synergized content-based hierarchy,Automotive,Automotive_Sub_1,"Camacho, Parrish and Duncan",673.38,429.27,4.36,33x20x27,GoldenRod,Plastic,133,80,SUPP_077,2025-06-01,2.7,False
PROD_000441,Digitized eco-centric task-force,Electronics,Electronics_Sub_4,Roman-Mercer,544.24,352.87,45.06,15x23x17,CadetBlue,Metal,237,34,SUPP_088,2025-07-12,4.8,False
PROD_000442,Devolved 4thgeneration focus group,Books,Books_Sub_2,"Kennedy, Williams and Coleman",620.61,475.95,46.46,21x22x29,MediumTurquoise,Plastic,806,61,SUPP_091,2023-10-11,4.6,False
PROD_000443,Compatible 5thgeneration benchmark,Beauty,Beauty_Sub_5,Austin-Williams,985.06,658.22,13.0,19x48x5,Lavender,Glass,626,54,SUPP_084,2023-05-24,1.5,False
PROD_000444,Reactive dynamic info-mediaries,Beauty,Beauty_Sub_3,"Foster, Logan and Bryant",780.74,473.6,29.98,10x13x37,DarkBlue,Wood,248,71,SUPP_092,2024-01-28,4.3,False
PROD_000445,Automated needs-based knowledgebase,Beauty,Beauty_Sub_3,Keller-Gonzales,261.27,207.02,44.3,40x26x23,SteelBlue,Fabric,490,53,SUPP_032,2023-03-11,1.4,False
PROD_000446,Advanced 24hour application,Electronics,Electronics_Sub_3,Carroll PLC,175.05,139.81,17.57,24x14x38,DarkCyan,Plastic,331,41,SUPP_057,2025-05-22,2.6,False
PROD_000447,Grass-roots multimedia time-frame,Books,Books_Sub_3,"Gill, Miller and Ware",339.69,249.93,1.59,40x32x40,SaddleBrown,Fabric,652,67,SUPP_070,2022-09-23,2.6,False
PROD_000448,Team-oriented logistical matrix,Electronics,Electronics_Sub_2,"Gonzalez, Smith and Wright",724.89,448.42,47.55,15x12x20,DarkSalmon,Plastic,939,71,SUPP_005,2025-05-22,4.6,False
PROD_000449,Centralized context-sensitive knowledgebase,Toys,Toys_Sub_5,"Zamora, Hooper and Jimenez",407.27,307.63,20.79,18x42x41,Purple,Leather,134,79,SUPP_061,2022-09-21,3.3,False
PROD_000450,Organic tangible firmware,Books,Books_Sub_5,Potts-Garcia,502.09,342.29,41.34,49x9x21,Sienna,Metal,824,49,SUPP_073,2024-06-22,2.4,False
PROD_000451,Cross-group logistical neural-net,Clothing,Clothing_Sub_4,Johnston-Horn,916.56,649.27,28.91,24x24x12,DarkSalmon,Glass,8,40,SUPP_025,2024-07-04,4.0,False
PROD_000452,Profit-focused incremental process improvement,Electronics,Electronics_Sub_4,Clark PLC,14.44,9.1,16.28,49x7x16,SlateGray,Fabric,499,49,SUPP_044,2024-08-26,3.7,False
PROD_000453,Assimilated attitude-oriented attitude,Electronics,Electronics_Sub_2,Jones-Johnson,684.29,540.19,36.56,46x5x10,SeaGreen,Leather,908,72,SUPP_047,2024-10-27,2.2,False
PROD_000454,Synergistic leadingedge neural-net,Clothing,Clothing_Sub_4,"Gould, Hicks and Campbell",282.67,219.04,24.96,13x47x49,PaleGreen,Plastic,56,44,SUPP_052,2022-12-25,2.7,False
PROD_000455,Cross-platform tangible knowledgebase,Toys,Toys_Sub_1,"Morris, Boyd and Davis",782.12,477.22,17.84,30x48x48,PeachPuff,Fabric,458,42,SUPP_036,2024-12-30,1.7,False
PROD_000456,Cloned eco-centric time-frame,Beauty,Beauty_Sub_1,"Gonzalez, Rodriguez and Sutton",486.47,341.28,45.44,26x23x39,LightSalmon,Metal,206,11,SUPP_074,2025-05-13,4.9,False
PROD_000457,Persistent explicit process improvement,Automotive,Automotive_Sub_2,Carter-Boyd,903.07,557.72,34.47,18x30x39,Black,Leather,659,11,SUPP_055,2023-05-29,1.2,False
PROD_000458,Versatile 5thgeneration encoding,Sports,Sports_Sub_3,Ramirez Ltd,450.98,301.46,29.76,19x13x30,SandyBrown,Glass,77,44,SUPP_095,2023-09-02,3.7,False
PROD_000459,Assimilated client-driven benchmark,Clothing,Clothing_Sub_5,Moore LLC,637.93,507.21,0.45,28x7x11,MediumOrchid,Fabric,442,73,SUPP_078,2024-06-07,4.9,True
PROD_000460,Customer-focused local website,Books,Books_Sub_1,Meyer-Moore,621.25,462.32,17.58,41x13x7,Peru,Plastic,868,81,SUPP_020,2023-11-14,3.2,False
PROD_000461,Mandatory mission-critical alliance,Books,Books_Sub_2,Hensley-Hernandez,234.58,168.22,7.55,41x33x5,Ivory,Wood,589,92,SUPP_026,2025-03-11,4.0,False
PROD_000462,Multi-lateral transitional success,Books,Books_Sub_5,Lewis-Phillips,910.4,663.85,17.25,45x28x25,DarkSeaGreen,Plastic,79,64,SUPP_028,2024-01-28,4.2,False
PROD_000463,User-friendly didactic website,Clothing,Clothing_Sub_3,Wang-Moon,605.53,399.53,48.68,34x26x34,Linen,Wood,712,24,SUPP_040,2024-03-01,4.7,False
PROD_000464,Expanded 4thgeneration application,Automotive,Automotive_Sub_2,Cooper-Keith,587.0,373.08,8.01,13x27x43,RoyalBlue,Plastic,529,79,SUPP_031,2022-09-20,3.8,False
PROD_000465,Vision-oriented reciprocal complexity,Automotive,Automotive_Sub_4,Christian and Sons,243.28,160.84,46.21,32x50x34,Violet,Glass,175,43,SUPP_039,2025-07-11,1.8,False
PROD_000466,Optimized cohesive migration,Toys,Toys_Sub_3,"Harris, Jones and Howard",626.41,426.72,23.18,36x15x43,SpringGreen,Glass,370,70,SUPP_015,2022-08-04,2.4,False
PROD_000467,Cross-group even-keeled concept,Sports,Sports_Sub_2,Dominguez-Rubio,895.38,577.77,43.34,46x7x15,LightCyan,Fabric,937,83,SUPP_007,2023-09-18,4.1,False
PROD_000468,Front-line 24hour frame,Electronics,Electronics_Sub_3,"Harrison, Dickson and Higgins",134.11,96.6,23.6,31x8x45,CadetBlue,Plastic,738,16,SUPP_073,2024-02-26,2.1,False
PROD_000469,Universal holistic help-desk,Beauty,Beauty_Sub_3,Reed-Brown,488.1,374.21,23.95,13x23x15,SeaGreen,Glass,391,98,SUPP_100,2024-03-19,4.9,False
PROD_000470,Synchronized maximized open system,Books,Books_Sub_3,Lam-Vasquez,269.08,200.08,7.77,7x19x31,Khaki,Fabric,236,16,SUPP_077,2024-07-31,4.0,False
PROD_000471,Synergistic 24hour analyzer,Sports,Sports_Sub_1,Pierce LLC,913.25,581.62,33.97,14x34x20,Violet,Plastic,966,100,SUPP_015,2025-02-27,4.0,False
PROD_000472,Inverse homogeneous structure,Books,Books_Sub_4,Rogers-Anderson,317.63,223.72,3.39,36x26x31,DarkCyan,Fabric,992,11,SUPP_002,2025-03-08,3.5,False
PROD_000473,Streamlined client-server installation,Books,Books_Sub_5,Hodge Ltd,799.21,571.47,10.95,26x44x38,LimeGreen,Leather,279,67,SUPP_040,2025-01-23,1.7,False
PROD_000474,Expanded 3rdgeneration Internet solution,Home & Garden,Home & Garden_Sub_3,Wagner-Joyce,620.29,393.12,34.25,49x35x35,Magenta,Plastic,361,41,SUPP_077,2024-01-28,1.1,False
PROD_000475,Switchable object-oriented model,Beauty,Beauty_Sub_2,Miller Ltd,744.34,448.97,23.3,20x30x25,AliceBlue,Plastic,43,35,SUPP_019,2025-04-18,3.4,False
PROD_000476,Stand-alone human-resource neural-net,Electronics,Electronics_Sub_1,Miller Inc,438.0,284.65,42.14,31x9x46,Black,Wood,308,28,SUPP_058,2023-06-11,3.0,False
PROD_000477,Team-oriented scalable alliance,Toys,Toys_Sub_3,Hammond Group,267.21,192.32,46.92,50x23x16,AntiqueWhite,Leather,254,25,SUPP_052,2024-08-01,3.5,False
PROD_000478,Re-engineered clear-thinking circuit,Electronics,Electronics_Sub_4,"Dawson, Hernandez and Cooper",448.45,304.97,18.25,22x41x19,PaleVioletRed,Fabric,201,49,SUPP_030,2023-09-16,3.7,True
PROD_000479,Innovative non-volatile groupware,Electronics,Electronics_Sub_3,"Parsons, Everett and Fleming",326.27,241.04,10.68,47x42x16,Yellow,Leather,355,32,SUPP_066,2024-08-11,2.9,False
PROD_000480,Seamless contextually-based artificial intelligence,Toys,Toys_Sub_4,Perez-Singleton,206.15,133.94,41.38,37x11x19,MistyRose,Metal,20,71,SUPP_030,2023-11-01,2.1,False
PROD_000481,Sharable incremental benchmark,Home & Garden,Home & Garden_Sub_1,Stevens Inc,188.98,134.93,11.58,24x11x16,LavenderBlush,Metal,300,70,SUPP_033,2025-05-05,1.1,False
PROD_000482,Face-to-face full-range product,Toys,Toys_Sub_2,Castillo Group,717.43,448.47,22.99,8x20x19,LightSalmon,Wood,45,51,SUPP_010,2022-12-18,2.6,False
PROD_000483,Pre-emptive transitional protocol,Books,Books_Sub_3,"James, Ballard and Brown",104.88,75.26,1.51,50x10x28,Pink,Wood,332,78,SUPP_064,2024-01-09,1.2,False
PROD_000484,User-friendly dynamic functionalities,Sports,Sports_Sub_1,Ray-Spears,280.65,172.81,7.7,46x48x48,Black,Wood,969,53,SUPP_051,2025-02-05,2.2,False
PROD_000485,Pre-emptive incremental encryption,Books,Books_Sub_3,Pearson-Jones,814.88,501.21,42.81,13x25x19,PapayaWhip,Fabric,820,14,SUPP_063,2023-10-26,4.1,True
PROD_000486,Diverse bi-directional hardware,Clothing,Clothing_Sub_2,Wilson-Gay,824.07,595.18,36.66,27x6x27,LemonChiffon,Leather,760,38,SUPP_094,2022-08-24,3.8,False
PROD_000487,Optimized user-facing matrices,Sports,Sports_Sub_1,Dixon and Sons,620.31,387.23,43.74,12x26x49,PowderBlue,Glass,878,50,SUPP_046,2024-11-24,3.0,True
PROD_000488,Cloned empowering model,Beauty,Beauty_Sub_4,Joseph-Love,799.57,605.09,8.77,37x45x46,Peru,Metal,284,62,SUPP_032,2023-08-19,1.1,False
PROD_000489,De-engineered responsive Graphic Interface,Clothing,Clothing_Sub_4,Lyons-Taylor,142.79,85.94,42.62,47x47x39,Maroon,Leather,373,65,SUPP_031,2024-03-11,2.3,False
PROD_000490,Devolved zero administration knowledge user,Electronics,Electronics_Sub_4,Hernandez-Black,441.46,309.11,3.75,7x23x14,SeaShell,Plastic,321,87,SUPP_072,2023-10-09,3.6,False
PROD_000491,Assimilated 5thgeneration firmware,Toys,Toys_Sub_4,Villanueva and Sons,599.69,471.75,23.08,9x24x17,DarkKhaki,Leather,220,98,SUPP_055,2025-03-19,1.1,False
PROD_000492,Balanced reciprocal contingency,Electronics,Electronics_Sub_5,"Mercado, Fisher and Mcdaniel",47.56,36.44,2.3,23x31x11,AliceBlue,Plastic,750,37,SUPP_077,2022-12-28,1.6,True
PROD_000493,Fully-configurable reciprocal leverage,Clothing,Clothing_Sub_5,"Smith, Davis and Fitzpatrick",597.96,407.53,2.01,30x47x12,MediumPurple,Glass,960,41,SUPP_072,2023-03-31,3.1,False
PROD_000494,Switchable national definition,Automotive,Automotive_Sub_5,Delacruz-Wong,736.52,529.0,4.52,48x27x31,DarkBlue,Fabric,46,54,SUPP_081,2023-03-16,1.1,False
PROD_000495,Programmable responsive moratorium,Toys,Toys_Sub_4,Frye Ltd,761.16,480.46,26.86,15x29x35,SlateGray,Metal,536,14,SUPP_002,2025-06-01,2.9,False
PROD_000496,Implemented intangible time-frame,Automotive,Automotive_Sub_2,Delgado-Oliver,825.88,527.43,36.23,40x12x48,Red,Leather,966,47,SUPP_058,2023-06-21,1.6,False
PROD_000497,Organized discrete functionalities,Home & Garden,Home & Garden_Sub_3,Reyes Group,425.78,289.56,0.99,38x19x50,LightSlateGray,Plastic,982,78,SUPP_029,2025-03-14,1.2,False
PROD_000498,Front-line dynamic solution,Automotive,Automotive_Sub_5,Davis-Davis,762.63,488.76,29.24,41x28x11,DarkSeaGreen,Leather,261,54,SUPP_037,2024-04-28,3.4,False
PROD_000499,Virtual discrete structure,Automotive,Automotive_Sub_1,Wood Inc,267.61,180.51,24.09,41x7x32,Plum,Glass,539,75,SUPP_093,2022-10-12,2.7,False
PROD_000500,Optional dedicated matrix,Toys,Toys_Sub_4,Black-Perez,894.28,683.41,4.29,24x27x32,Orange,Plastic,359,95,SUPP_078,2024-05-01,4.2,True
PROD_000501,Versatile clear-thinking framework,Home & Garden,Home & Garden_Sub_3,"Mathews, Brown and Morris",256.45,154.7,37.55,37x8x45,SteelBlue,Leather,449,36,SUPP_076,2024-01-10,4.7,True
PROD_000502,Re-contextualized national website,Electronics,Electronics_Sub_2,"Fernandez, Torres and Harmon",356.0,270.18,41.76,27x32x26,DarkRed,Metal,245,70,SUPP_091,2024-07-03,2.9,True
PROD_000503,Programmable bi-directional parallelism,Electronics,Electronics_Sub_2,Smith Inc,108.43,71.2,24.81,40x35x11,White,Fabric,801,30,SUPP_054,2023-07-07,1.4,False
PROD_000504,Expanded optimizing hardware,Automotive,Automotive_Sub_2,Kelly-Mack,22.49,13.6,5.26,21x47x8,RosyBrown,Metal,976,57,SUPP_038,2023-04-02,2.3,False
PROD_000505,Open-architected holistic product,Electronics,Electronics_Sub_3,"Jenkins, Hall and Hendricks",302.83,211.74,49.63,37x7x47,DarkOrchid,Fabric,600,80,SUPP_027,2024-01-18,3.3,False
PROD_000506,Mandatory dedicated neural-net,Automotive,Automotive_Sub_2,Dyer-Smith,525.22,396.22,23.97,24x29x11,AliceBlue,Glass,219,11,SUPP_026,2022-08-13,4.2,False
PROD_000507,Multi-layered explicit task-force,Home & Garden,Home & Garden_Sub_5,"Mclaughlin, Boyd and Carson",227.56,150.52,33.6,6x6x42,LightSkyBlue,Plastic,298,38,SUPP_041,2022-09-18,1.6,False
PROD_000508,Inverse uniform solution,Home & Garden,Home & Garden_Sub_1,Kirby Inc,496.8,325.05,48.69,22x11x33,DarkViolet,Fabric,579,92,SUPP_053,2023-02-14,2.3,False
PROD_000509,Vision-oriented high-level extranet,Beauty,Beauty_Sub_2,"Wilkerson, Douglas and Lutz",516.86,326.16,24.88,17x27x11,PapayaWhip,Fabric,620,58,SUPP_021,2023-11-08,1.6,False
PROD_000510,Virtual systematic initiative,Toys,Toys_Sub_4,"Stanton, Austin and Velazquez",65.13,48.76,8.38,20x7x13,OrangeRed,Metal,918,46,SUPP_005,2024-01-17,2.5,False
PROD_000511,Digitized incremental encryption,Automotive,Automotive_Sub_1,"Martinez, Ferguson and Williams",192.61,148.34,4.03,28x38x41,LightSalmon,Leather,44,43,SUPP_014,2025-02-23,4.7,False
PROD_000512,Seamless user-facing artificial intelligence,Books,Books_Sub_5,"Franklin, Schultz and Kelley",883.74,680.44,0.7,9x31x30,Beige,Glass,44,100,SUPP_070,2025-06-22,4.2,False
PROD_000513,Public-key coherent infrastructure,Home & Garden,Home & Garden_Sub_5,Hendricks Inc,135.82,103.21,26.41,23x22x36,LightSteelBlue,Leather,628,14,SUPP_075,2023-05-15,3.2,False
PROD_000514,Organized demand-driven matrices,Beauty,Beauty_Sub_1,Brown-Adams,333.12,210.54,23.73,44x25x40,GoldenRod,Wood,310,48,SUPP_020,2024-03-29,1.1,False
PROD_000515,Automated empowering frame,Sports,Sports_Sub_5,"Owen, Miller and Silva",157.68,104.08,26.88,30x17x9,SpringGreen,Metal,889,69,SUPP_031,2024-01-09,2.8,False
PROD_000516,Public-key leadingedge implementation,Electronics,Electronics_Sub_2,Villa-Flores,943.59,676.96,41.9,12x39x7,MediumTurquoise,Leather,156,58,SUPP_087,2025-01-27,2.5,False
PROD_000517,Persistent bandwidth-monitored knowledge user,Clothing,Clothing_Sub_3,"Berry, Rivera and Brown",790.11,545.84,30.25,20x47x41,GreenYellow,Glass,6,59,SUPP_011,2023-01-12,1.1,False
PROD_000518,Up-sized optimal knowledgebase,Clothing,Clothing_Sub_5,Farley LLC,572.18,420.73,37.24,11x42x44,IndianRed,Metal,751,50,SUPP_049,2023-01-29,4.8,False
PROD_000519,Vision-oriented system-worthy conglomeration,Books,Books_Sub_3,"Cantrell, Taylor and Baker",729.02,478.37,20.52,40x47x18,Magenta,Wood,64,15,SUPP_029,2025-05-15,2.0,False
PROD_000520,Down-sized zero tolerance paradigm,Home & Garden,Home & Garden_Sub_1,Cervantes-Mitchell,520.51,336.4,5.63,40x45x11,FloralWhite,Wood,9,53,SUPP_011,2023-04-08,3.8,False
PROD_000521,Universal content-based website,Toys,Toys_Sub_1,Oconnor-Green,450.48,321.87,29.4,5x24x24,LightGoldenRodYellow,Glass,39,74,SUPP_047,2024-04-09,2.7,False
PROD_000522,Universal responsive paradigm,Sports,Sports_Sub_1,Williams-Washington,808.61,496.36,45.15,34x11x23,SaddleBrown,Leather,837,74,SUPP_059,2025-05-22,3.1,False
PROD_000523,Multi-tiered zero administration help-desk,Home & Garden,Home & Garden_Sub_1,Davis-Munoz,270.05,214.78,40.38,29x22x25,Khaki,Glass,128,29,SUPP_059,2023-05-01,2.3,False
PROD_000524,Synergized zero tolerance projection,Sports,Sports_Sub_1,Farmer-Watson,460.44,361.09,13.46,19x18x33,AntiqueWhite,Wood,264,89,SUPP_081,2024-05-15,3.3,False
PROD_000525,Reverse-engineered eco-centric architecture,Automotive,Automotive_Sub_1,"Williamson, Castillo and Yu",608.23,464.18,11.56,43x11x50,DeepSkyBlue,Metal,402,88,SUPP_037,2025-01-24,1.4,False
PROD_000526,Stand-alone local customer loyalty,Beauty,Beauty_Sub_3,"Jacobson, Perez and Nichols",80.1,49.11,41.69,6x19x15,BurlyWood,Glass,777,67,SUPP_045,2024-05-30,1.9,False
PROD_000527,Robust multi-state paradigm,Electronics,Electronics_Sub_3,Martinez-Peters,494.02,360.04,47.4,20x10x48,LightGoldenRodYellow,Plastic,83,13,SUPP_069,2024-02-03,3.4,False
PROD_000528,Upgradable impactful service-desk,Sports,Sports_Sub_4,Rogers Ltd,788.94,542.92,8.37,19x30x7,LightSlateGray,Glass,953,46,SUPP_003,2022-09-06,1.2,True
PROD_000529,Team-oriented uniform complexity,Beauty,Beauty_Sub_4,James-Fitzpatrick,603.45,392.52,43.85,29x45x45,Beige,Fabric,835,76,SUPP_076,2023-11-02,2.1,False
PROD_000530,Compatible 6thgeneration functionalities,Clothing,Clothing_Sub_4,Knapp Group,22.0,13.52,32.52,30x11x6,DarkGray,Plastic,943,68,SUPP_060,2023-06-29,1.0,True
PROD_000531,Enterprise-wide homogeneous emulation,Automotive,Automotive_Sub_2,Shaw Ltd,657.3,408.93,15.73,24x43x17,DarkOrange,Metal,835,14,SUPP_057,2023-06-27,3.1,False
PROD_000532,Configurable fresh-thinking portal,Clothing,Clothing_Sub_4,"Palmer, Ross and Huffman",115.55,75.52,35.2,32x8x7,Chartreuse,Wood,630,13,SUPP_022,2024-07-04,4.7,False
PROD_000533,Assimilated static infrastructure,Sports,Sports_Sub_1,Hart LLC,945.37,692.39,40.53,26x42x32,MediumOrchid,Glass,286,39,SUPP_030,2025-03-27,1.9,False
PROD_000534,Balanced hybrid core,Sports,Sports_Sub_5,Mccoy-Smith,733.11,443.75,49.25,26x28x15,DimGray,Metal,581,23,SUPP_062,2022-11-11,4.1,True
PROD_000535,Polarized human-resource model,Home & Garden,Home & Garden_Sub_2,"Garcia, Allen and Phillips",366.59,265.89,45.35,8x24x44,MistyRose,Leather,816,84,SUPP_075,2022-09-07,1.7,False
PROD_000536,Automated incremental portal,Toys,Toys_Sub_2,May Ltd,722.15,515.32,35.91,44x35x46,Lavender,Glass,241,23,SUPP_059,2022-08-04,1.9,False
PROD_000537,Progressive regional pricing structure,Sports,Sports_Sub_4,"Gill, Chavez and Thomas",697.53,533.29,7.82,37x36x50,Pink,Leather,155,35,SUPP_096,2022-10-21,4.2,False
PROD_000538,Intuitive zero administration process improvement,Beauty,Beauty_Sub_3,Gilbert Ltd,970.05,599.97,12.26,44x14x35,SeaGreen,Leather,831,59,SUPP_071,2024-02-23,2.8,True
PROD_000539,Public-key heuristic conglomeration,Clothing,Clothing_Sub_2,Wallace-Robinson,280.74,188.87,10.12,12x35x43,CornflowerBlue,Glass,450,14,SUPP_056,2024-10-13,1.0,False
PROD_000540,Automated web-enabled process improvement,Clothing,Clothing_Sub_4,Reed PLC,873.99,528.68,41.26,34x43x13,Brown,Plastic,901,25,SUPP_050,2024-01-29,1.5,False
PROD_000541,Down-sized needs-based focus group,Home & Garden,Home & Garden_Sub_3,Cameron LLC,752.61,592.86,19.72,30x18x42,Orchid,Fabric,710,86,SUPP_058,2024-12-15,1.1,False
PROD_000542,Programmable well-modulated alliance,Toys,Toys_Sub_3,Garcia Ltd,491.14,377.19,42.36,19x43x50,LightSkyBlue,Metal,256,94,SUPP_017,2022-12-17,2.9,False
PROD_000543,Expanded bandwidth-monitored superstructure,Clothing,Clothing_Sub_5,Swanson-Sloan,985.71,596.13,19.94,42x14x28,Olive,Wood,129,87,SUPP_084,2023-04-02,1.2,False
PROD_000544,Phased zero-defect process improvement,Books,Books_Sub_4,Gould-Wood,985.06,674.6,0.45,47x10x12,Coral,Leather,789,17,SUPP_011,2024-08-27,4.3,False
PROD_000545,Synergized upward-trending strategy,Beauty,Beauty_Sub_1,Nelson and Sons,847.63,669.21,23.04,40x21x21,NavajoWhite,Leather,638,90,SUPP_066,2024-12-17,1.3,False
PROD_000546,Object-based content-based matrix,Home & Garden,Home & Garden_Sub_1,Greer-Kirk,56.41,43.23,37.02,37x13x46,MediumSlateBlue,Metal,543,48,SUPP_086,2023-02-17,4.9,False
PROD_000547,Re-contextualized zero tolerance portal,Electronics,Electronics_Sub_5,"Walker, Jackson and Brown",854.17,533.83,23.96,17x48x18,Azure,Plastic,62,43,SUPP_086,2023-01-12,2.0,False
PROD_000548,Organized analyzing knowledgebase,Automotive,Automotive_Sub_2,Allen-Jackson,631.85,476.68,20.69,28x25x31,LightCoral,Plastic,620,27,SUPP_017,2023-11-04,5.0,False
PROD_000549,Team-oriented multi-state functionalities,Books,Books_Sub_2,Collins-Harris,30.78,22.34,10.74,10x38x30,ForestGreen,Wood,124,71,SUPP_050,2024-07-03,1.3,False
PROD_000550,Self-enabling client-driven superstructure,Home & Garden,Home & Garden_Sub_1,Wright-Campbell,163.99,108.79,20.73,12x49x45,DarkSlateBlue,Glass,622,40,SUPP_055,2025-06-30,3.0,False
PROD_000551,Advanced clear-thinking model,Clothing,Clothing_Sub_4,"Cohen, Morrow and Mitchell",849.14,606.55,21.78,5x20x14,SlateBlue,Metal,800,83,SUPP_086,2024-08-18,1.3,False
PROD_000552,Streamlined bandwidth-monitored hardware,Home & Garden,Home & Garden_Sub_2,Gonzales-Hart,977.74,760.3,7.08,39x14x45,OrangeRed,Glass,824,68,SUPP_014,2023-02-18,1.7,False
PROD_000553,Up-sized context-sensitive pricing structure,Home & Garden,Home & Garden_Sub_4,Jones-Bowman,587.34,424.64,30.29,44x41x25,SlateBlue,Metal,958,33,SUPP_041,2024-09-22,1.7,False
PROD_000554,Diverse object-oriented methodology,Sports,Sports_Sub_3,Smith-Ramos,308.27,238.73,26.06,20x45x32,Olive,Leather,747,79,SUPP_056,2024-04-13,3.0,False
PROD_000555,Persistent discrete database,Clothing,Clothing_Sub_1,"Holloway, Waters and Williams",316.02,209.87,48.56,19x7x32,Chocolate,Wood,24,87,SUPP_091,2024-08-11,3.1,False
PROD_000556,Reactive local hierarchy,Automotive,Automotive_Sub_4,"Morton, Flores and Sullivan",94.32,73.76,16.76,49x27x43,Chocolate,Leather,675,98,SUPP_008,2024-05-03,4.1,False
PROD_000557,Synergistic next generation product,Books,Books_Sub_4,"Jones, Robinson and Gutierrez",535.34,399.34,46.46,8x15x27,Orange,Fabric,100,98,SUPP_020,2025-01-20,1.1,False
PROD_000558,Optimized non-volatile conglomeration,Beauty,Beauty_Sub_2,Wilson-Spencer,473.28,332.12,5.9,16x30x30,MediumSlateBlue,Leather,23,37,SUPP_019,2025-02-23,1.8,False
PROD_000559,Cloned object-oriented model,Clothing,Clothing_Sub_5,Poole LLC,798.34,515.31,8.84,25x27x47,AntiqueWhite,Fabric,603,82,SUPP_063,2024-02-04,2.9,False
